N,P,K,temperature,humidity,ph,rainfall,label,ndvi,elevation,slope
86,32,41,31.74,69.46,7.217,79.56,mango,0.415,187.66,2.94
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,0.626,33.14,3.91
64,33,49,25.63,70.3,6.132,131.54,pomelo,0.493,233.49,1.73
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,0.439,248.54,9.56
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,0.309,81.77,4.66
102,52,58,28.66,81.23,6.555,224.02,cacao,0.615,255.62,15.19
84,50,44,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice,0.613,73.76,4.78
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,0.616,66.51,10.57
60,51,36,22.69657794,82.81088865,6.028321557999999,256.9964761,rice,0.767,15.03,3.84
62,41,38,25.16,88.47,5.969,213.9,abaca,0.6,355.29,13.67
63,43,44,28.99,83.16,5.935,310.29,abaca,0.587,337.77,13.88
97,44,74,30.7,76.32,6.704,138.07,coconut,0.795,45.97,5.84
104,55,35,30.86,68.65,5.954,64.67,maize,0.403,214.28,6.9
113,69,70,31.48,83.37,5.571,166.64,banana,0.892,17.22,4.44
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,0.443,141.33,4.67
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,0.308,17.71,7.04
72,28,50,27.86,83.74,6.781,168.22,coconut,0.478,87.92,4.94
40,49,57,31.74,87.7,6.149,99.9,papaya,0.612,7.01,7.92
85,49,40,28.04,72.52,7.234,119.48,mango,0.664,187.28,6.86
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,0.705,96.12,6.7
50,50,55,27.33,68.84,5.816,148.32,papaya,0.592,62.95,9.86
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,0.709,87.92,5.44
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,0.403,174.8,7.38
103,39,64,29.22,85.35,6.899,258.37,rice,0.526,34.13,4.63
45,25,63,31.8,59.11,7.354,96.8,mango,0.618,56.35,2.88
102,71,63,29.18,88.71,6.708,121.29,banana,0.758,42.04,7.97
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,0.541,43.66,9.49
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,0.647,160.59,5.13
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,0.502,207.92,6.43
63,40,62,25.42,85.91,5.224,249.16,rubber,0.786,238.49,16.02
92,39,63,24.6,73.33,6.727,183.19,pomelo,0.768,38.29,11.83
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,0.423,264.48,2.37
50,30,52,26.82,83.39,6.24,145.51,pomelo,0.472,153.76,10.19
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,0.67,59.48,2.45
43,40,51,27.11,60.11,5.964,49.65,watermelon,0.592,102.5,3.87
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,0.363,233.29,9.05
48,53,59,28.38,72.98,6.524,38.1,maize,0.479,159.12,1.79
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,0.37,240.33,8.4
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,0.624,303.84,0.12
65,57,59,25.28,79.3,6.171,157.1,banana,0.881,122.64,3.85
107,49,47,26.82,91.2,6.304,253.65,abaca,0.793,343.69,5.9
29,37,29,27.83,79.61,5.832,94.95,cassava,0.552,164.37,2.34
48,57,54,27.49,67.07,6.986,103.86,maize,0.639,26.03,2.71
98,68,54,25.8,85.77,6.383,185.95,banana,0.885,140.89,4.89
101,42,57,28.92,79.92,6.18,206.33,pomelo,0.602,52.55,10.38
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,0.384,143.01,8.69
44,25,49,29.66,56.24,7.299,94.32,mango,0.693,175.41,9.19
121,57,61,26.77,88.9,6.662,120.62,banana,0.819,105.31,2.7
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,0.409,105.07,0.25
62,45,44,28.36,82.93,6.14,309.62,abaca,0.765,223.84,4.97
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,0.568,14.5,5.5
115,46,46,30.37,82.55,6.214,248.3,durian,0.635,205.69,2.3
88,28,57,27.04,68.84,6.532,154.13,pomelo,0.713,190.9,1.61
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,0.71,236.81,0.81
93,47,37,21.53346343,82.14004101,6.500343222000001,295.9248796,rice,0.739,76.14,4.84
88,36,37,28.27,65.8,6.46,156.0,mango,0.657,52.02,4.61
69,37,53,24.24,83.99,5.717,130.54,maize,0.739,206.51,8.39
51,26,59,26.97,63.66,6.938,133.5,sweet potato,0.581,199.89,7.65
82,39,57,27.54,85.19,6.044,211.82,cacao,0.615,282.45,9.07
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,0.565,10.51,9.72
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,0.727,42.83,4.89
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,0.476,220.01,3.92
37,32,58,29.85,82.27,4.818,269.02,rubber,0.612,96.75,11.69
58,40,50,25.12,84.79,6.092,316.95,abaca,0.631,375.69,8.01
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize,0.54,24.81,6.14
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,0.627,53.16,9.15
46,34,47,26.49,71.89,6.709,106.16,sweet potato,0.458,203.85,4.42
105,37,61,24.19,70.47,6.204,200.13,pomelo,0.685,245.4,8.54
75,41,42,26.73,71.36,6.027,141.87,pomelo,0.527,230.9,8.89
47,28,40,31.95,74.07,6.395,146.22,cassava,0.597,223.26,11.47
99,46,38,28.16,89.65,6.64,188.35,abaca,0.774,131.8,9.24
103,41,51,30.73,80.68,6.122,95.36,rice,0.819,45.2,2.98
104,32,63,28.39,88.42,6.446,255.3,rubber,0.875,278.29,9.08
40,35,58,28.34,73.1,6.487,100.94,papaya,0.572,143.59,2.17
31,34,37,26.77,69.46,6.348,119.15,sweet potato,0.393,196.1,11.91
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,0.369,342.54,2.68
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,0.644,296.55,5.3
46,26,56,26.55,83.67,6.683,209.67,coconut,0.527,64.45,5.9
95,55,57,32.62,66.91,6.701,186.94,papaya,0.792,94.24,1.63
108,46,53,26.84,75.64,6.244,69.38,maize,0.686,9.61,10.82
92,48,56,28.93,72.13,6.736,223.33,durian,0.64,116.51,11.38
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,0.676,182.41,7.37
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,0.496,39.83,4.74
106,66,63,29.88,78.55,6.236,70.94,banana,0.619,98.69,4.53
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,0.76,67.34,0.32
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,0.376,211.9,6.09
71,69,51,31.03,80.3,6.722,145.6,banana,0.885,150.75,2.9
107,71,54,29.42,79.68,6.213,96.2,banana,0.689,121.17,7.72
56,29,50,27.25,80.44,5.526,236.95,rubber,0.755,236.24,13.23
88,39,58,28.46,63.25,5.755,118.53,sweet potato,0.455,202.03,0.26
69,45,39,32.46,62.14,6.115,157.19,mango,0.637,208.51,0.16
57,30,69,26.65,80.74,6.057,202.31,durian,0.642,108.01,13.57
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,0.522,75.26,5.9
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,0.31,74.63,9.77
86,40,46,25.31,72.69,5.531,178.2,rubber,0.817,261.83,2.46
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,0.419,309.35,0.44
64,28,41,27.16,62.2,6.205,120.3,cassava,0.356,203.7,4.31
80,38,41,25.18,81.98,5.75,231.23,abaca,0.644,160.77,3.82
101,42,57,28.92,79.92,6.18,206.33,pomelo,0.602,52.55,10.38
76,44,45,27.26,80.8,6.246,258.58,cacao,0.608,333.88,6.89
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,0.562,135.21,4.32
88,39,58,28.46,63.25,5.755,118.53,sweet potato,0.455,202.03,0.26
72,34,48,30.67,71.71,6.456,102.35,cassava,0.597,47.7,6.63
65,41,43,28.88,80.78,6.586,270.48,abaca,0.761,127.49,12.75
30,34,47,25.77,68.37,7.31,111.47,mango,0.646,74.61,5.38
110,33,54,27.01,73.14,6.447,216.47,pomelo,0.675,78.8,8.81
65,70,60,29.06,80.81,6.338,104.47,banana,0.766,70.13,5.29
117,46,58,26.6,83.83,6.162,87.04,maize,0.486,135.35,1.85
69,19,48,26.63,77.52,6.514,170.66,sweet potato,0.46,153.04,9.35
47,27,63,26.03,77.29,6.624,196.28,pomelo,0.539,163.39,3.49
102,38,33,28.82,65.66,6.531,125.52,watermelon,0.511,90.87,1.02
61,32,60,25.94,67.35,6.816,109.9,sweet potato,0.641,138.54,13.99
59,33,56,28.35,65.75,7.03,121.66,pomelo,0.583,142.81,0.09
48,40,42,24.52,75.24,7.034,214.15,pomelo,0.485,157.79,6.82
93,48,57,24.77,79.48,6.305,241.06,cacao,0.818,300.51,11.04
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,0.583,102.09,5.4
102,48,48,28.69,83.31,5.999,278.11,abaca,0.794,423.88,6.07
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,0.389,38.94,2.42
70,47,51,30.36,56.88,6.927,35.52,maize,0.449,185.23,3.8
107,35,32,28.03,70.31,6.565,160.06,maize,0.358,119.21,8.25
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,0.489,37.27,6.38
107,48,46,24.69,80.01,6.684,183.45,abaca,0.639,234.02,8.35
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,0.485,169.55,1.96
93,31,63,26.9,76.13,5.845,214.15,durian,0.617,68.88,9.5
98,64,64,30.36,88.93,5.521,148.41,banana,0.741,119.81,4.48
87,39,65,27.79,88.68,4.817,202.18,rubber,0.611,357.85,7.12
103,59,58,26.58,93.56,6.21,254.27,rice,0.519,78.18,3.88
60,43,54,26.06,72.46,6.891,150.9,durian,0.763,70.21,12.86
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,0.448,46.52,3.41
101,48,60,28.55,84.99,6.396,228.04,cacao,0.791,51.28,15.03
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,0.53,94.67,7.82
60,26,53,28.45,75.18,5.807,240.22,rubber,0.728,255.37,4.62
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean,0.546,115.48,4.6
47,42,32,32.07,60.07,6.362,115.75,maize,0.363,90.92,8.79
61,45,48,28.56,77.67,5.395,269.09,rubber,0.755,109.68,15.4
74,29,41,28.72,81.36,6.857,81.01,cassava,0.518,103.61,1.28
96,26,45,29.36,65.33,6.448,149.08,pomelo,0.562,84.27,0.38
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,0.388,309.44,11.92
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,0.619,74.05,3.86
68,42,41,31.06,76.23,6.841,104.83,maize,0.526,36.86,3.94
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,0.485,140.16,4.63
59,40,52,24.32,84.65,5.939,222.63,abaca,0.855,317.83,13.77
61,44,60,25.38,84.73,5.675,198.42,cacao,0.856,234.15,12.48
38,36,53,30.97,77.41,6.008,118.35,papaya,0.654,174.13,2.69
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,0.605,185.87,3.0
40,31,45,25.18,84.52,6.532,116.34,pomelo,0.759,146.57,8.39
75,70,44,26.96,88.23,6.364,211.7,rice,0.497,22.5,2.9
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,0.552,119.18,2.36
43,27,61,25.86,83.9,5.924,280.23,rubber,0.806,229.88,11.81
53,21,37,24.84,83.24,6.911,109.39,sweet potato,0.41,72.16,7.22
87,38,39,29.95,72.47,6.523,128.93,papaya,0.569,169.63,4.84
60,31,55,26.39,81.67,6.584,163.08,coconut,0.749,46.57,6.37
78,32,41,31.95,71.8,7.004,94.01,cassava,0.472,97.39,6.14
56,45,53,27.41,83.27,5.587,215.76,cacao,0.83,326.54,13.65
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,0.832,286.45,9.22
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,0.34,150.57,7.49
66,60,38,22.08576562,83.47038318,6.372576327000001,231.7364957,rice,0.734,72.15,1.67
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,0.435,85.77,8.4
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,0.714,170.42,9.66
79,32,54,28.43,79.7,6.647,229.89,cacao,0.636,257.87,13.83
102,51,63,26.19,71.83,6.608,139.92,papaya,0.622,143.51,3.17
41,53,56,27.61,73.86,5.805,147.48,papaya,0.46,100.83,8.04
82,37,57,31.13,82.51,5.945,132.89,coconut,0.487,1.36,4.39
42,33,45,25.64,88.15,6.056,192.67,cacao,0.708,426.17,4.08
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,0.358,190.16,0.89
114,65,58,29.46,86.76,5.554,144.72,banana,0.807,49.15,2.46
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,0.457,197.89,2.65
36,26,46,25.77,73.01,6.008,122.68,pomelo,0.549,248.84,3.92
67,45,38,22.72791041,82.17068809999998,7.300410836,260.8875056,rice,0.696,16.36,1.0
69,42,56,30.31,85.88,6.778,155.26,coconut,0.699,84.26,2.97
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,rice,0.667,11.28,4.35
87,39,65,27.79,88.68,4.817,202.18,rubber,0.611,357.85,7.12
88,39,58,28.46,63.25,5.755,118.53,sweet potato,0.455,202.03,0.26
62,34,52,29.21,82.61,6.945,234.95,coconut,0.755,67.78,1.44
40,35,45,24.49,74.7,6.503,138.78,pomelo,0.754,104.45,10.37
50,25,33,26.25,76.31,6.699,85.76,cassava,0.622,95.77,3.96
26,28,61,33.55,79.6,7.273,150.96,mango,0.437,207.75,8.51
74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,rice,0.68,48.93,0.9
93,63,49,29.12,88.78,5.734,108.08,rice,0.471,77.96,3.01
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,0.552,26.84,2.46
48,18,50,29.83,74.47,5.795,155.48,sweet potato,0.603,279.73,2.06
84,30,37,26.46,73.42,6.952,111.45,cassava,0.64,150.85,4.67
58,40,56,28.12,79.17,6.107,163.24,durian,0.579,269.96,3.91
64,19,29,26.89,71.06,6.042,174.76,cassava,0.512,14.7,8.75
63,64,32,33.99,70.01,6.321,66.52,watermelon,0.626,130.73,3.78
53,50,53,28.21,65.2,6.383,66.02,watermelon,0.4,132.29,1.29
51,44,43,30.72,84.38,6.738,152.32,pomelo,0.494,96.39,11.32
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,0.384,223.7,6.53
70,39,53,24.0,80.47,6.773,213.93,abaca,0.766,390.47,11.26
65,27,50,31.34,70.88,6.1,96.04,cassava,0.577,232.36,1.84
65,38,61,27.69,83.77,6.097,203.5,cacao,0.764,330.97,11.15
74,49,50,30.08,69.88,5.522,168.98,maize,0.619,79.23,10.55
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,0.682,243.12,7.45
52,46,43,28.33,72.33,6.893,155.48,papaya,0.608,83.87,0.73
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,0.566,236.63,8.08
78,27,51,29.0,63.14,5.817,97.43,sweet potato,0.457,188.23,7.93
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,0.485,57.78,4.89
73,37,46,26.69,90.08,6.007,279.25,abaca,0.858,196.41,13.11
64,19,29,26.89,71.06,6.042,174.76,cassava,0.512,14.7,8.75
113,51,53,26.51,88.93,6.791,172.73,cacao,0.665,477.67,15.42
79,48,58,29.97,81.03,6.068,222.42,cacao,0.683,56.87,5.08
42,48,51,26.55,83.36,5.83,259.02,cacao,0.736,294.53,6.27
59,47,51,24.43,93.89,6.274,243.17,rice,0.661,59.59,2.72
98,24,64,24.8,74.95,6.668,99.33,sweet potato,0.414,3.69,8.31
52,39,55,31.93,77.44,5.882,151.47,coconut,0.611,18.83,7.58
99,21,30,30.4,65.49,6.647,174.32,cassava,0.603,172.37,11.62
121,61,59,28.32,84.9,5.852,100.34,banana,0.694,47.26,1.72
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon,0.523,25.63,4.27
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,0.59,140.18,9.65
56,38,44,26.27,77.65,6.283,148.67,maize,0.641,194.11,7.87
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean,0.611,146.69,2.97
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,0.302,231.79,2.98
54,44,52,26.29,81.27,5.811,72.59,maize,0.402,169.03,11.33
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,0.775,88.98,5.68
51,50,50,28.19,81.5,5.937,197.02,cacao,0.606,312.16,11.78
101,48,60,28.55,84.99,6.396,228.04,cacao,0.791,51.28,15.03
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,0.673,182.28,7.71
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean,0.551,27.94,4.15
77,44,52,30.38,86.25,6.972,227.02,durian,0.696,74.88,10.17
55,32,36,26.16,77.24,5.88,125.64,sweet potato,0.421,256.89,12.36
106,42,46,26.14,87.31,5.995,181.28,rubber,0.615,336.08,3.2
78,28,63,27.36,65.92,6.887,166.23,sweet potato,0.528,204.02,12.56
63,22,54,29.24,81.36,5.821,187.2,sweet potato,0.403,30.34,1.57
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,0.43,197.54,2.13
45,41,49,28.74,88.53,5.608,286.94,abaca,0.724,368.37,10.84
97,59,41,24.53,79.4,5.504,254.19,rice,0.452,9.28,1.57
44,31,44,24.92,71.86,6.814,120.78,pomelo,0.492,15.42,11.95
50,39,43,27.08,80.98,5.705,204.06,abaca,0.725,159.18,7.25
74,63,65,25.61,92.95,5.681,88.45,rice,0.592,3.31,4.79
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,maize,0.592,24.48,9.35
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,0.526,5.0,6.7
114,45,52,28.31,82.8,6.434,268.15,abaca,0.822,128.95,17.66
37,55,47,26.4,58.2,5.821,123.02,mango,0.494,26.3,3.87
65,29,46,28.67,81.64,6.285,116.23,cassava,0.462,223.69,5.96
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,0.442,269.38,10.51
90,28,58,26.62,75.83,5.759,115.86,sweet potato,0.523,69.92,8.24
83,45,66,27.02,83.49,6.691,155.59,durian,0.614,110.51,8.12
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice,0.64,43.87,4.22
101,42,57,28.92,79.92,6.18,206.33,pomelo,0.602,52.55,10.38
75,34,58,30.9,76.76,6.185,172.01,pomelo,0.475,199.97,11.1
54,50,33,26.64,84.4,6.523,113.63,maize,0.649,202.94,7.88
68,30,51,32.43,71.63,7.008,123.93,cassava,0.611,51.2,4.45
97,41,52,27.63,71.88,6.153,230.49,coconut,0.665,64.02,4.77
89,36,52,28.61,80.87,5.937,228.99,abaca,0.799,447.23,6.61
60,39,39,28.41,81.89,6.277,187.51,rice,0.644,23.42,2.58
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,0.804,211.08,2.05
109,35,47,30.66,73.58,6.118,204.46,durian,0.795,186.7,10.72
89,71,60,25.81,87.9,6.039,128.09,banana,0.798,82.36,5.19
73,35,63,28.37,77.42,6.904,156.57,sweet potato,0.448,171.17,6.19
93,42,31,25.52,62.41,6.926,83.09,maize,0.681,177.25,2.13
100,40,50,30.59,82.64,6.695,222.42,coconut,0.723,105.86,3.47
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,0.641,45.93,6.66
61,25,60,29.16,76.51,5.23,251.75,rubber,0.809,400.59,15.63
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,0.305,2.77,1.75
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,0.305,49.65,6.91
55,43,53,29.2,68.45,5.848,159.63,pomelo,0.736,37.71,0.15
103,43,59,29.39,56.93,6.991,153.43,maize,0.482,85.1,11.87
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,0.715,72.98,6.16
84,30,37,26.46,73.42,6.952,111.45,cassava,0.64,150.85,4.67
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,0.747,45.14,5.7
70,61,43,31.67,79.38,6.696,184.7,papaya,0.794,130.68,5.22
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,0.575,240.73,7.71
45,29,52,29.4,76.03,7.151,152.83,coconut,0.598,117.94,4.29
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,0.474,198.6,1.25
93,33,49,31.72,65.33,5.527,176.9,sweet potato,0.422,12.74,2.24
106,48,47,28.5,86.54,6.93,157.08,durian,0.667,27.74,5.28
33,32,34,32.12,74.32,6.45,165.46,cassava,0.515,217.16,3.5
103,34,55,29.71,78.15,6.564,163.13,coconut,0.48,23.2,7.61
110,33,54,27.01,73.14,6.447,216.47,pomelo,0.675,78.8,8.81
90,20,43,25.52,62.7,6.511,130.14,sweet potato,0.558,191.09,13.61
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,0.465,158.99,0.48
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,0.382,218.93,3.31
93,48,57,24.77,79.48,6.305,241.06,cacao,0.818,300.51,11.04
94,42,47,28.81,74.97,6.086,170.8,pomelo,0.584,97.51,9.72
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,0.646,299.19,9.86
39,40,47,26.27,69.55,6.559,146.18,papaya,0.663,77.64,4.21
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,0.391,219.51,4.66
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,0.596,132.21,2.23
106,44,43,24.08,90.91,5.924,294.75,abaca,0.86,158.23,6.98
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,0.538,76.2,8.35
73,31,41,28.38,77.3,7.448,85.96,cassava,0.634,75.17,6.61
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,0.607,72.19,1.83
95,28,35,31.17,79.25,6.728,98.82,cassava,0.45,118.98,11.45
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,0.318,177.63,8.15
80,27,59,28.66,76.73,5.989,147.42,sweet potato,0.458,120.68,10.71
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,0.405,52.64,4.53
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,0.499,258.6,5.56
45,35,35,32.45,66.29,6.354,90.19,cassava,0.523,174.14,3.25
91,28,30,25.19,79.75,6.539,126.68,cassava,0.651,238.27,5.08
83,35,45,25.62,76.16,5.47,192.11,rubber,0.728,238.55,17.3
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,0.597,137.02,3.27
43,18,46,27.02,69.12,5.665,140.65,cassava,0.386,208.98,9.77
80,57,40,25.33,65.61,7.186,110.68,papaya,0.773,199.18,6.0
71,26,42,29.5,80.91,5.645,109.53,cassava,0.418,138.46,4.59
66,27,58,28.7,84.16,6.954,176.44,pomelo,0.777,66.33,0.75
105,63,48,30.54,94.66,6.176,100.38,rice,0.814,75.5,0.62
82,40,40,23.83067496,84.81360127,6.271478837999999,298.5601175,rice,0.476,7.68,4.5
78,35,74,28.12,72.12,6.741,181.04,coconut,0.717,42.32,2.61
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,0.532,195.05,1.07
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,0.485,23.37,1.73
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,0.59,5.01,7.63
57,33,56,26.52,74.34,6.3,172.35,sweet potato,0.713,123.31,10.69
69,35,48,33.47,59.44,7.068,40.08,watermelon,0.408,43.22,5.01
58,41,50,28.45,83.1,6.847,150.81,pomelo,0.51,231.16,1.24
48,46,49,24.24,80.41,5.732,200.53,cacao,0.717,278.84,8.67
63,43,44,28.99,83.16,5.935,310.29,abaca,0.587,337.77,13.88
54,42,60,31.6,75.51,6.025,187.58,coconut,0.799,0.46,1.9
87,47,64,24.23,79.41,6.095,103.89,rice,0.66,62.05,4.0
77,40,61,27.71,79.36,5.703,212.44,cacao,0.711,384.59,10.13
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice,0.532,71.17,4.25
82,64,63,25.96,93.9,6.622,251.55,rice,0.572,49.75,2.86
37,59,62,27.69,79.13,6.54,121.68,papaya,0.586,111.09,1.41
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram,0.368,122.48,0.95
73,36,47,26.56,86.54,5.825,188.28,durian,0.759,273.09,6.41
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,0.578,135.82,7.34
65,67,50,30.8,84.83,6.406,118.65,banana,0.67,41.91,6.86
87,41,47,28.39,89.28,6.406,184.44,abaca,0.73,93.95,15.12
83,68,36,25.47,59.27,6.259,119.74,watermelon,0.429,108.65,0.66
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,0.546,69.98,7.43
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,0.827,165.11,5.82
90,32,43,28.01,69.96,5.756,176.68,sweet potato,0.496,277.46,11.87
73,41,37,27.84,74.5,6.94,133.17,mango,0.675,195.81,8.19
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,0.574,59.1,5.84
49,63,40,25.02,70.52,5.899,91.56,watermelon,0.377,45.61,1.04
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,0.586,224.97,3.21
83,38,50,26.81,77.16,6.961,156.32,coconut,0.623,32.74,3.71
96,24,47,26.25,70.4,5.637,101.23,sweet potato,0.619,283.3,8.55
97,43,49,32.44,81.14,6.802,141.44,maize,0.616,65.07,10.89
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,0.398,205.84,3.51
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,0.454,213.97,8.09
